"ID","mean_accuracy","mean_search","mean_confidence","mean_final_accuracy","AccStronger","MaxPoints","DotDiff","dprime","meta_dprime","mratio"
"xtllrj",0.78,0,2.73,0.78,0.92,7800,2.83928571428571,1.56962537452231,1.72144844452252,1.09672567254872
"xtzyio",0.78,0.91,1.23,0.95,0.98,8415,2.88214285714285,1.50590496967086,0.546654645700034,0.363007398680353
"xudmvh",0.831578947368421,0.989473684210526,1.15789473684211,0.989473684210526,0.9,8655,2.96428571428571,1.93225174113308,-0.219444478186846,-0.113569300270452
"xujmhe",0.846938775510204,0.0612244897959184,1.93877551020408,0.642857142857143,0.96,6455,3.17142857142857,1.98911647467557,0.107988628428275,0.0542897461275556
"xuslik",0.68,0.02,1.28,0.68,0.92,6790,2.71071428571428,1.23059359580824,0.827649425146298,0.6725611346959
"xxrgdy",0.81,0.26,2.9,0.86,0.94,8350,3.05357142857143,1.81255096344091,1.71568772765754,0.946559717361279
"xzbmos",0.8,0.14,1.83,0.81,0.9,7970,2.57142857142857,1.66026249813065,0.0215572854885438,0.0129842633395719
"xzslwo",0.64,0.76,1.45,0.7,0.7,6065,2.31071428571428,0.849963882456414,0.0765509145999093,0.0900637264476175
"yajqbj",0.68,0.42,2.46,0.75,0.84,7020,2.03214285714286,0.990317677964043,-0.25735193550861,-0.259868061769522
"ybjqrd",0.75,0.44,2.04,0.83,0.84,7825,3.15357142857143,1.38632025141515,0.552655234961564,0.398649038270498
"yccctj",0.818181818181818,0.868686868686869,1.06060606060606,0.98989898989899,0.94,8895,3.28214285714286,2.11709082614172,-0.287298525446335,-0.135704392980589
"ycqvca",0.69,0,2.4,0.69,0.98,6900,3.03928571428571,0.947681661891281,0.77370646940766,0.816420218434511
"ydkkgb",0.85,0,2.35,0.85,0.98,8500,3.73214285714285,2.06305565354317,1.74559124999694,0.846119321599004
"ydlfeg",0.78,0.27,2.41,0.86,0.941176470588235,8285,2.76071428571428,1.6264451540737,1.27201593991894,0.782083513073261
"yduire",0.77,0.76,1.11,0.97,0.96,8900,2.87857142857143,1.4867768217362,0.326796491769771,0.219801981704389
"ydxkpc",0.63,0.41,1.75,0.73,0.74,6915,2.50714285714286,0.646501759636431,0.910156602374854,1.40781767227779
"yeezsi",0.83,0.64,1.15,0.93,0.9,8725,3.18214285714286,1.84941977143907,-0.116544464825996,-0.0630167724092786
"yexccn",0.74,0.01,2.2,0.74,0.96,7395,2.84285714285714,1.47530083057444,0.232182453075107,0.157379734535025
"yfjncc",0.79,0.38,2.57,0.94,0.98,9030,3.05714285714286,1.55654347409212,2.20667116399316,1.41767396845773
"yggevs",0.79,0.17,2.65,0.84,1,8195,3.23571428571428,1.56328443445376,1.34268576130536,0.858887692932558
"yhmewp",0.83,0.85,2.36,0.96,1,8530,3.04285714285714,2.20020565282654,1.39597580767,0.634475148210183
"yjxtvn",0.61,0.26,1.89,0.59,0.94,5725,2.23928571428571,0.57718421972519,0.110311510207974,0.191120107650371
"ympcfq",0.64,0.49,1.76,0.73,0.8,7040,2.55,0.791638607743375,0.777617114044011,0.982288011774295
"ynnshf",0.74,0,1.45,0.73,0.92,7300,3.03928571428571,1.51985137701523,0.198319566797996,0.130486157921222
"yoietp",0.75,0.53,2.43,0.78,0.78,7235,2.23928571428571,1.29686483779027,0.963454168072802,0.742910240140702
"yovnkn",0.747474747474748,0.656565656565657,2.1010101010101,0.94949494949495,0.88,8795,2.61428571428571,1.49019713920543,1.68495049111164,1.13068965627598
"ypavpo",0.62,0.08,2.74,0.63,0.78,6215,2.40357142857143,0.7010986847202,1.48473473792455,2.11772575000207
"yptmzy",0.66,0.26,1.48,0.79,0.86,7650,2.50714285714286,0.820890524509707,1.06026553042662,1.29160405531528
"yqqfsz",0.74,0.12,2.63,0.78,0.88,7680,2.95,1.23573452810686,1.06401822926383,0.861041109609442
"ysvbih",0.71,0.41,2.31,0.84,0.96,7880,2.93571428571428,1.59723668376503,0.835182150178967,0.522891916187563
"ysyvke",0.680412371134021,0.56701030927835,1.56701030927835,0.865979381443299,0.84,7945,2.78214285714286,1.56739301588056,1.21645528697019,0.776100999969552
"ytxvyh",0.81,0.85,2.05,1,0.98,8945,3.26071428571428,1.73208232682285,1.32160097341564,0.763012792723221
"yvxvde",0.724489795918367,0.0510204081632653,2.56122448979592,0.591836734693878,0.84,5845,2.36428571428571,1.19947226856987,1.10476268512134,0.921040622671963
"ywqnfj",0.79,0.83,2.49,0.98,0.92,8860,3.05,1.78205970573129,1.80015127023793,1.01015205295785
"yxgpae",0.7,0,2.23,0.7,0.92,7000,3.00357142857143,1.01107206217418,1.25485050269225,1.24110886813929
"yxplyv",0.85,0.98,1.27,0.96,0.96,8375,3.05714285714286,2.19403863350717,0.309939984332078,0.141264597440856
"yzlzez",0.7,0,2.13,0.72,0.8,7200,2.875,1.06383281829625,0.175416117407695,0.164890680556958
"zaszmp",0.82,0.3,2.52,0.93,0.88,9000,2.91071428571428,1.74175454462661,1.22525316295782,0.70345914511191
"zbdkff",0.73,0.33,2.39,0.84,0.9,8010,2.89642857142857,1.32681839639325,1.53001021732292,1.15314214928133
"zbmeqf",0.64,0.01,2.83,0.65,0.9,6495,2.97857142857143,0.746082563966212,0.294990257150933,0.395385539614746
"zdbqqt",0.68,0.03,2.08,0.68,0.9,6785,2.62857142857143,0.936503861924714,0.495938687685384,0.529563953603058
"zdfgkk",0.64,0,1.53,0.64,0.68,6400,2.15357142857143,0.698025292950106,0.273415625506982,0.391698736805695
"zegemg",0.81,0.28,2.37,0.89,0.98,8595,3.38928571428571,1.69911204143963,1.47429985795366,0.867688429012905
"zfdfyc",0.76,0.57,2.01,0.93,0.92,8580,3.6,1.4142994285082,0.604564812443578,0.427465924299546
"zfefdn",0.69,0.23,2.57,0.73,0.9,7065,2.58928571428571,1.161249733848,0.598806604977938,0.515657043893298
"zfotrc",0.78,0,2,0.78,0.98,7800,2.98571428571429,1.60604731988521,1.9006941189619,1.1834608454113
"zhayum",0.82,0.52,2.03,0.95,0.98,8925,3.20714285714286,1.78168073577608,1.00046338322061,0.561527866991735
"zhslmw",0.76,0.62,2.1,0.96,0.98,8840,3.10357142857143,1.64094839583615,1.06383719044305,0.648306304538585
"zhzczp",0.82,0.65,1.84,1,0.96,9195,3.47857142857143,2.04824792064746,1.24079107495544,0.605781684164104
"zipdjg",0.62,0.02,1.51,0.63,0.88,6260,2.41428571428571,0.441411801123714,0.119783796371595,0.271365187941641
"zjqwwb",0.76,0.58,1.96,0.85,0.94,7805,2.79285714285714,1.47380199209706,1.00275148158285,0.680384126877204
"znmfcm",0.84,0.12,2.61,0.9,0.96,8865,2.93928571428571,1.93725802964155,2.09807525495646,1.08301280616948
"zoazno",0.787878787878788,0.515151515151515,2.45454545454545,0.858585858585859,0.92,7995,2.87857142857143,1.51598229760594,0.294248508660558,0.194097588820952
"zoptjr",0.818181818181818,0.343434343434343,2.43434343434343,0.878787878787879,0.98,8415,3.08214285714286,1.80886933092434,1.01584121653801,0.561589054096523
"zpnzas",0.6,0.06,2.46,0.6,0.88,5970,2.56071428571428,0.490359200376465,-0.833728667202781,-1.70024069409262
"zpwotb",0.82,1,2.02,1,0.98,8750,3.88571428571429,1.87439504748948,-0.00386962370598041,-0.00206446539173441
"zqicdq",0.7,0.9,2.31,0.91,0.92,7975,3.225,1.12474038738656,0.560184165313238,0.49805641514739
"zrhvgc",0.737373737373737,0.0707070707070707,2.03030303030303,0.727272727272727,0.98,7135,2.65714285714286,1.18706725037482,0.989038641736981,0.833178273113583
"zrrdtx",0.85,0.68,1.48,0.95,0.9,8635,3.40714285714286,2.19403863350717,1.14161021166296,0.520323659861039
"zsjhao",0.76,0.59,2.35,0.9,0.98,8285,3.15714285714286,1.43692114804003,1.83189838611993,1.27487746186954
"zsxgyb",0.77,0.02,1.84,0.77,0.9,7660,2.59642857142857,1.33004344121345,0.737812450218383,0.554728084328773
"ztiovk",0.78,0.35,1.75,0.85,0.88,8325,2.66071428571428,1.49182207880974,0.852896404092041,0.571714560473947
"ztpsod",0.77,0.2,1.14,0.82,0.88,8055,2.86785714285714,1.55332944135538,0.100370257040728,0.0646162072053101
"zuruwj",0.77,0.94,1.39,0.99,0.9,8755,3.22857142857143,1.48756106660004,0.669445873981308,0.450029171246993
"zvbgsk",0.69,0.31,2.59,0.8,0.92,7650,2.45,1.01650539671644,1.12426558860071,1.10601044739395
"zvxoil",0.77,0.06,2.58,0.8,0.94,7970,2.95714285714286,1.43167399676156,-0.0513519509067427,-0.0358684665803113
"zwmwvk",0.69,0,2.12,0.7,0.84,7000,2.61785714285714,0.964125709318406,0.836324626922829,0.867443548947651
"zwsauy",0.61,0.1,1.68,0.62,0.68,6135,2.48571428571428,0.57272722926171,0.748563242390913,1.30701528431932
"zwwbce",0.79,0.37,2.3,0.94,0.88,9065,2.74285714285714,1.53876983274312,1.08421006253454,0.704595345882075
"zxwncn",0.82,0.3,1.99,0.89,0.98,8660,3.40357142857143,1.76999345416101,0.615177399964297,0.347559138435286
"zylwrx",0.68,0.35,2.12,0.77,0.9,7510,2.90714285714286,1.14862781325552,0.157552369364846,0.137165727267477
"zysiye",0.66,0.05,2.45,0.68,0.86,6775,2.98571428571429,0.890417643748947,1.38437770452426,1.55475098033276
"zzcjvb",0.73,0,2.03,0.73,0.84,7300,3.18214285714286,1.20475313167912,0.833738495324316,0.692040944655852
