"ID","Block","Trial","InfoCost","Target","Correct1st","Confidence1st","RT1st","SeeAgain","RTSee","Correct2nd","Confidence2nd","RT2nd"
"guylfo",3,72,5,1,1,83,375,0,0,1,83,558
"guylfo",3,73,5,1,0,67,161,0,7,0,67,102
"guylfo",3,74,5,-1,1,83,172,0,554,1,83,201
"guylfo",3,75,5,1,1,83,521,0,589,1,83,399
"guylfo",4,76,20,1,1,83,401,0,42,1,83,175
"guylfo",4,77,20,1,0,83,44,0,21,0,83,8
"guylfo",4,78,20,-1,1,83,482,0,515,1,83,120
"guylfo",4,79,20,1,1,83,472,0,571,1,83,178
"guylfo",4,80,20,-1,1,83,97,0,72,1,83,90
"guylfo",4,81,20,1,1,83,1104,0,329,1,83,21
"guylfo",4,82,20,1,1,67,1475,0,107,1,67,101
"guylfo",4,83,20,1,1,83,19,0,48,1,83,13
"guylfo",4,84,20,1,1,83,141,0,1,1,83,538
"guylfo",4,85,20,-1,1,83,605,0,529,1,83,1011
"guylfo",4,86,20,-1,1,83,540,0,514,1,83,267
"guylfo",4,87,20,-1,0,83,313,0,325,0,83,1128
"guylfo",4,88,20,-1,0,83,352,0,12,0,83,240
"guylfo",4,89,20,-1,1,83,420,0,288,1,83,749
"guylfo",4,90,20,-1,1,67,402,0,85,1,67,461
"guylfo",4,91,20,-1,1,83,10,0,82,1,83,212
"guylfo",4,92,20,1,1,83,18,0,56,1,83,189
"guylfo",4,93,20,-1,1,83,49,0,68,1,83,10
"guylfo",4,94,20,-1,0,83,366,0,259,0,83,483
"guylfo",4,95,20,1,0,67,720,0,262,0,67,15
"guylfo",4,96,20,1,1,83,510,0,561,1,83,69
"guylfo",4,97,20,1,0,67,436,0,227,0,67,508
"guylfo",4,98,20,1,0,67,150,0,62,0,67,590
"guylfo",4,99,20,-1,1,83,500,0,582,1,83,258
"guylfo",4,100,20,1,1,83,511,0,523,1,83,286
"kercbg",1,1,5,-1,1,83,629,1,3273,1,100,471
"kercbg",1,2,5,1,1,83,2207,1,1401,1,67,1049
"kercbg",1,3,5,1,1,100,2406,1,1895,1,67,1680
"kercbg",1,4,5,1,1,67,1516,1,3474,1,67,1741
"kercbg",1,5,5,1,0,67,1300,1,2110,1,67,995
"kercbg",1,6,5,1,0,83,1018,1,6804,1,83,1399
"kercbg",1,7,5,1,0,100,636,1,1580,1,83,1747
"kercbg",1,8,5,1,1,67,1813,1,1969,0,67,1198
"kercbg",1,9,5,1,0,100,847,1,3749,0,67,1289
"kercbg",1,10,5,1,0,67,688,1,2159,1,67,1906
"kercbg",1,11,5,1,0,100,693,0,1875,0,67,2902
"kercbg",1,12,5,1,1,67,818,1,1508,1,67,1396
"kercbg",1,13,5,-1,1,83,1376,1,1596,1,100,826
"kercbg",1,14,5,1,0,100,471,1,2195,0,100,706
"kercbg",1,15,5,1,1,67,1353,1,1279,1,67,982
"kercbg",1,16,5,-1,1,100,484,1,1075,1,100,524
"kercbg",1,17,5,1,1,100,1664,1,2108,1,67,1240
"kercbg",1,18,5,-1,1,67,1009,1,1699,1,100,560
"kercbg",1,19,5,-1,1,67,1626,1,1021,1,83,434
"kercbg",1,20,5,-1,1,67,803,1,1323,1,100,333
"kercbg",1,21,5,-1,1,100,455,1,1413,1,100,1009
"kercbg",1,22,5,1,1,83,1722,1,1274,1,67,950
"kercbg",1,23,5,1,0,67,1530,1,1662,1,67,1236
"kercbg",1,24,5,-1,1,67,887,1,1293,1,100,310
"kercbg",1,25,5,1,0,67,1171,1,1189,1,67,983
"kercbg",2,26,20,-1,1,67,2637,0,1641,1,67,1869
"kercbg",2,27,20,1,1,67,589,0,1236,1,67,436
"kercbg",2,28,20,1,0,67,1645,0,2108,0,67,134
"kercbg",2,29,20,1,1,100,1617,1,1691,1,67,330
"kercbg",2,30,20,1,1,67,775,0,1438,1,67,3191
"kercbg",2,31,20,1,1,67,462,0,926,1,67,1294
"kercbg",2,32,20,1,1,67,531,0,440,1,67,1145
"kercbg",2,33,20,1,1,83,1180,0,610,1,83,541
"kercbg",2,34,20,1,0,100,446,0,895,0,100,808
"kercbg",2,35,20,1,1,67,478,0,518,1,67,694
"kercbg",2,36,20,1,1,67,528,0,818,1,67,246
"kercbg",2,37,20,1,1,67,803,0,1987,1,67,1261
"kercbg",2,38,20,-1,1,100,218,0,732,1,100,722
"kercbg",2,39,20,1,1,83,363,0,744,1,83,116
"kercbg",2,40,20,1,0,100,300,0,515,0,100,652
"kercbg",2,41,20,-1,0,67,411,0,723,0,67,1613
"kercbg",2,42,20,1,0,83,1467,1,1272,0,100,1143
"kercbg",2,43,20,-1,1,100,255,0,526,1,100,707
"kercbg",2,44,20,-1,1,100,197,0,583,1,100,548
"kercbg",2,45,20,-1,1,100,246,0,382,1,100,544
"kercbg",2,46,20,-1,0,67,251,0,1478,0,100,211
"kercbg",2,47,20,1,1,83,700,0,1131,1,83,376
"kercbg",2,48,20,1,0,100,572,0,925,0,100,297
"kercbg",2,49,20,-1,1,100,157,0,477,1,100,589
"kercbg",2,50,20,1,1,67,462,0,600,1,67,591
"kercbg",3,51,5,-1,1,100,1742,1,1233,1,100,352
"kercbg",3,52,5,1,1,67,1593,1,1983,1,67,253
"kercbg",3,53,5,1,1,67,601,1,480,0,100,632
"kercbg",3,54,5,1,1,67,874,1,1412,0,100,540
"kercbg",3,55,5,1,0,100,638,1,1049,0,100,288
"kercbg",3,56,5,1,0,100,492,1,1321,0,100,196
"kercbg",3,57,5,1,0,100,239,1,1199,0,100,832
"kercbg",3,58,5,1,1,67,718,1,1052,0,100,153
"kercbg",3,59,5,1,0,100,459,1,503,0,100,328
"kercbg",3,60,5,1,1,67,539,1,503,0,100,363
"kercbg",3,61,5,1,0,100,775,1,576,0,100,433
"kercbg",3,62,5,1,1,83,850,1,886,0,100,318
"kercbg",3,63,5,-1,1,100,407,1,424,1,100,278
"kercbg",3,64,5,1,0,100,1181,0,2008,0,100,713
"kercbg",3,65,5,1,0,83,577,1,1987,0,100,828
"kercbg",3,66,5,-1,1,67,555,1,1741,1,67,854
"kercbg",3,67,5,1,1,67,398,1,2621,0,100,507
"kercbg",3,68,5,-1,1,100,520,1,1205,1,100,97
"kercbg",3,69,5,-1,1,100,764,1,543,1,100,646
"kercbg",3,70,5,-1,1,100,165,1,1788,1,100,53
"kercbg",3,71,5,-1,0,67,623,1,1480,0,67,896
"kercbg",3,72,5,1,1,67,442,1,799,1,67,666
"kercbg",3,73,5,1,0,100,442,1,492,0,100,594
"kercbg",3,74,5,-1,0,67,628,1,868,1,100,332
"kercbg",3,75,5,1,1,67,443,1,1031,1,67,1573
"kercbg",4,76,20,-1,1,100,610,0,955,1,100,3843
"kercbg",4,77,20,1,1,100,1650,0,1554,1,100,841
"kercbg",4,78,20,1,1,83,713,0,2375,1,83,587
"kercbg",4,79,20,1,0,100,331,0,1350,0,83,1589
"kercbg",4,80,20,1,1,83,823,0,3414,1,83,1170
"kercbg",4,81,20,1,1,100,460,0,1144,0,100,564
"kercbg",4,82,20,1,0,100,369,0,633,0,100,499
"kercbg",4,83,20,1,1,100,58,0,1729,1,67,379
"kercbg",4,84,20,1,0,100,837,0,647,0,100,730
"kercbg",4,85,20,1,1,83,542,0,699,1,83,218
"kercbg",4,86,20,1,1,83,1255,0,481,1,83,469
"kercbg",4,87,20,1,1,83,271,0,969,1,83,456
"kercbg",4,88,20,-1,1,100,304,0,1359,1,100,1479
"kercbg",4,89,20,1,1,100,953,0,1241,1,100,667
"kercbg",4,90,20,1,1,100,316,0,1069,1,67,1701
"kercbg",4,91,20,-1,1,100,201,0,960,1,100,924
"kercbg",4,92,20,1,1,83,778,0,4811,1,83,542
"kercbg",4,93,20,-1,0,67,806,0,1847,0,67,771
"kercbg",4,94,20,-1,1,100,195,0,976,0,67,834
"kercbg",4,95,20,-1,1,100,431,0,1378,1,100,1198
"kercbg",4,96,20,-1,1,100,512,0,1040,1,100,816
"kercbg",4,97,20,1,1,67,670,0,1197,1,67,725
"kercbg",4,98,20,1,1,67,311,0,765,1,67,781
"kercbg",4,99,20,-1,1,100,525,0,2633,1,100,489
"kercbg",4,100,20,1,1,67,310,0,578,1,67,443
"feuuwp",1,1,5,1,0,67,1076,1,2069,0,83,452
"feuuwp",1,2,5,-1,1,100,340,0,745,1,100,483
"feuuwp",1,3,5,1,1,83,433,0,899,1,83,78
"feuuwp",1,4,5,-1,1,100,297,0,881,1,100,586
"feuuwp",1,5,5,1,1,67,599,1,1144,1,67,474
"feuuwp",1,6,5,-1,1,83,1021,0,1030,1,67,651
"feuuwp",1,7,5,-1,1,83,612,0,704,1,83,41
"feuuwp",1,8,5,1,0,67,948,1,961,1,67,993
"feuuwp",1,9,5,1,0,67,683,0,546,0,67,502
"feuuwp",1,10,5,1,1,67,1019,0,1145,1,67,424
"feuuwp",1,11,5,1,0,67,822,0,601,0,67,453
"feuuwp",1,12,5,1,1,67,811,0,775,1,67,2
"feuuwp",1,13,5,1,0,67,1583,0,1186,0,67,287
"feuuwp",1,14,5,-1,1,83,1300,1,2704,1,100,598
"feuuwp",1,15,5,1,0,67,753,0,873,0,67,598
"feuuwp",1,16,5,-1,1,100,1100,0,825,1,100,626
"feuuwp",1,17,5,-1,1,83,499,0,779,1,83,785
"feuuwp",1,18,5,1,0,67,719,0,1212,0,67,310
"feuuwp",1,19,5,1,0,83,578,0,688,0,67,572
"feuuwp",1,20,5,1,0,100,424,0,853,0,100,408
"feuuwp",1,21,5,-1,1,100,422,0,502,1,100,262
"feuuwp",1,22,5,-1,1,83,1055,0,542,1,67,747
"feuuwp",1,23,5,1,0,83,528,0,419,0,83,285
"feuuwp",1,24,5,1,1,83,920,0,1368,1,83,286
"feuuwp",1,25,5,-1,1,100,358,0,503,1,100,316
"feuuwp",2,26,20,1,0,67,1329,0,704,0,67,252
"feuuwp",2,27,20,-1,1,100,396,0,639,1,100,369
"feuuwp",2,28,20,1,0,83,512,0,399,0,83,283
"feuuwp",2,29,20,-1,1,100,658,0,305,1,100,1223
"feuuwp",2,30,20,1,0,83,761,0,1654,0,83,277
"feuuwp",2,31,20,-1,1,100,302,0,716,1,100,729
"feuuwp",2,32,20,-1,1,83,966,0,414,1,83,408
"feuuwp",2,33,20,1,1,67,623,0,986,1,67,156
"feuuwp",2,34,20,1,0,83,464,0,849,0,83,903
"feuuwp",2,35,20,1,1,67,520,0,468,1,67,1019
"feuuwp",2,36,20,1,1,100,294,0,520,1,100,299
"feuuwp",2,37,20,1,1,83,584,0,941,1,67,298
"feuuwp",2,38,20,1,1,67,413,0,836,1,67,279
"feuuwp",2,39,20,-1,1,100,385,0,1646,1,100,692
"feuuwp",2,40,20,1,1,67,321,0,644,1,67,286
"feuuwp",2,41,20,-1,1,100,320,0,1128,1,100,316
"feuuwp",2,42,20,-1,1,100,268,0,780,1,100,296
"feuuwp",2,43,20,1,1,67,332,0,393,1,67,228
"feuuwp",2,44,20,1,1,67,602,0,709,1,67,96
"feuuwp",2,45,20,1,0,67,671,0,759,0,67,191
"feuuwp",2,46,20,-1,1,100,487,0,431,1,100,275
"feuuwp",2,47,20,-1,1,100,365,0,494,1,100,471
"feuuwp",2,48,20,1,0,100,421,0,909,0,100,620
"feuuwp",2,49,20,1,1,83,1116,0,402,1,67,286
"feuuwp",2,50,20,-1,1,100,417,0,649,1,100,91
"feuuwp",3,51,5,1,1,67,1282,0,1342,1,67,1331
"feuuwp",3,52,5,-1,1,100,398,0,740,1,100,1004
"feuuwp",3,53,5,1,1,83,36,0,1039,1,83,448
"feuuwp",3,54,5,-1,1,100,301,0,1418,1,100,810
"feuuwp",3,55,5,1,1,67,675,0,1083,1,67,70
"feuuwp",3,56,5,-1,1,100,301,0,1748,1,100,248
"feuuwp",3,57,5,-1,1,100,147,0,682,1,100,236
"feuuwp",3,58,5,1,1,67,382,0,574,1,67,264
"feuuwp",3,59,5,1,0,67,877,0,915,0,67,263
"feuuwp",3,60,5,1,0,67,472,0,899,0,67,754
"feuuwp",3,61,5,1,1,100,284,0,807,1,100,407
"feuuwp",3,62,5,1,0,67,1320,0,3682,0,67,234
"feuuwp",3,63,5,1,1,100,259,0,840,1,100,549
"feuuwp",3,64,5,-1,0,67,993,0,359,0,67,524
"feuuwp",3,65,5,1,0,67,405,0,613,0,67,271
"feuuwp",3,66,5,-1,1,67,317,0,700,1,67,565
"feuuwp",3,67,5,-1,1,100,222,0,784,1,100,130
"feuuwp",3,68,5,1,1,67,476,0,456,1,67,232
"feuuwp",3,69,5,1,1,83,96,0,922,1,83,212
"feuuwp",3,70,5,1,0,67,519,0,501,0,67,659
"feuuwp",3,71,5,-1,1,100,412,0,544,1,100,241
"feuuwp",3,72,5,-1,1,100,165,0,504,1,100,214
"feuuwp",3,73,5,1,1,67,485,0,373,1,67,223
"feuuwp",3,74,5,1,1,83,309,0,451,1,67,117
"feuuwp",3,75,5,-1,1,100,293,0,712,1,100,166
"feuuwp",4,76,20,1,0,83,249,0,914,0,67,157
"feuuwp",4,77,20,-1,1,100,427,0,1003,1,100,704
"feuuwp",4,78,20,1,0,100,193,0,341,0,100,436
"feuuwp",4,79,20,-1,1,100,254,0,528,1,100,107
"feuuwp",4,80,20,1,0,100,149,0,932,0,100,380
"feuuwp",4,81,20,-1,1,100,286,0,358,1,100,230
"feuuwp",4,82,20,-1,1,100,406,0,1473,1,100,256
"feuuwp",4,83,20,1,0,100,423,0,765,0,100,381
"feuuwp",4,84,20,1,0,100,244,0,341,0,100,348
"feuuwp",4,85,20,1,0,100,305,0,825,0,100,110
"feuuwp",4,86,20,1,0,100,3533,0,657,0,100,620
"feuuwp",4,87,20,1,1,100,588,0,640,1,100,222
"feuuwp",4,88,20,1,0,67,497,0,1023,0,67,323
"feuuwp",4,89,20,-1,1,67,379,0,420,1,67,277
"feuuwp",4,90,20,1,0,100,272,0,483,0,100,200
"feuuwp",4,91,20,-1,1,100,59,0,354,1,100,403
"feuuwp",4,92,20,-1,1,100,249,0,796,1,100,205
"feuuwp",4,93,20,1,0,100,60,0,645,0,100,110
"feuuwp",4,94,20,1,0,67,130,0,2460,1,67,255
"feuuwp",4,95,20,1,1,67,606,1,975,1,83,390
"feuuwp",4,96,20,-1,1,100,683,0,340,1,100,457
"feuuwp",4,97,20,-1,1,100,240,0,497,1,100,910
"feuuwp",4,98,20,1,1,67,535,0,464,1,67,241
"feuuwp",4,99,20,1,0,67,717,0,377,0,67,361
"feuuwp",4,100,20,-1,1,67,319,0,771,1,67,831
"ympcfq",1,1,5,1,1,100,1857,1,1422,1,100,1285
"ympcfq",1,2,5,-1,0,83,1221,1,797,1,83,1304
"ympcfq",1,3,5,1,0,83,1195,1,698,1,83,1314
"ympcfq",1,4,5,-1,1,83,1193,1,637,1,83,1332
"ympcfq",1,5,5,-1,0,67,2087,1,1053,1,83,1404
"ympcfq",1,6,5,1,0,67,1786,1,794,1,100,1240
"ympcfq",1,7,5,-1,0,83,1760,1,917,1,83,1515
"ympcfq",1,8,5,1,1,83,1234,1,855,1,100,803
"ympcfq",1,9,5,1,1,83,796,1,858,1,100,1056
"ympcfq",1,10,5,-1,0,83,1628,1,1433,1,83,1582
"ympcfq",1,11,5,-1,0,83,969,1,398,0,100,1016
"ympcfq",1,12,5,1,1,83,883,1,1090,1,83,1205
"ympcfq",1,13,5,1,1,83,1592,1,758,1,83,1167
"ympcfq",1,14,5,-1,1,67,1167,1,895,1,67,1347
"ympcfq",1,15,5,1,1,83,3853,1,850,1,100,915
"ympcfq",1,16,5,1,1,83,1131,1,1005,1,83,1252
"ympcfq",1,17,5,-1,0,83,1294,0,2370,0,83,1615
"ympcfq",1,18,5,-1,0,83,912,1,685,1,83,1140
"ympcfq",1,19,5,-1,1,67,1241,1,1466,1,83,1485
"ympcfq",1,20,5,-1,1,67,1497,1,1685,0,83,1171
"ympcfq",1,21,5,-1,0,67,1957,1,737,1,67,1360
"ympcfq",1,22,5,1,1,83,1401,1,1105,1,100,860
"ympcfq",1,23,5,1,1,67,2389,1,1392,1,100,1082
"ympcfq",1,24,5,1,1,67,1403,1,1063,1,83,1296
"ympcfq",1,25,5,-1,1,67,1089,1,996,1,83,1224
"ympcfq",2,26,20,1,1,83,1360,0,840,1,83,547
"ympcfq",2,27,20,-1,0,67,1236,0,1042,0,67,695
"ympcfq",2,28,20,1,0,67,795,0,1123,0,67,629
"ympcfq",2,29,20,-1,1,67,1525,0,966,1,67,363
"ympcfq",2,30,20,-1,1,83,1141,0,694,1,83,564
"ympcfq",2,31,20,1,1,83,1393,0,896,1,83,315
"ympcfq",2,32,20,-1,0,83,1184,0,598,0,83,1009
"ympcfq",2,33,20,1,1,67,1161,0,469,1,67,384
"ympcfq",2,34,20,1,1,83,1409,0,901,1,83,696
"ympcfq",2,35,20,-1,0,83,922,0,651,0,83,745
"ympcfq",2,36,20,-1,1,67,1411,0,770,1,67,485
"ympcfq",2,37,20,1,1,83,1253,0,982,1,83,310
"ympcfq",2,38,20,1,0,67,963,0,993,0,67,441
"ympcfq",2,39,20,-1,0,83,1314,0,1099,0,83,629
"ympcfq",2,40,20,1,1,83,1176,0,709,1,83,329
"ympcfq",2,41,20,1,0,67,1032,0,704,0,67,412
"ympcfq",2,42,20,-1,0,83,1368,0,1120,0,83,562
"ympcfq",2,43,20,-1,1,83,1392,0,1028,1,83,370
"ympcfq",2,44,20,-1,0,83,2367,0,787,0,83,490
"ympcfq",2,45,20,-1,1,83,915,0,558,1,83,432
"ympcfq",2,46,20,-1,1,83,1013,0,981,1,83,1361
"ympcfq",2,47,20,1,1,83,957,0,1391,1,83,1579
"ympcfq",2,48,20,1,1,83,1007,0,584,1,83,481
"ympcfq",2,49,20,1,1,83,914,0,1035,1,83,1044
"ympcfq",2,50,20,-1,0,83,899,0,1124,0,83,524
"ympcfq",3,51,5,1,0,67,2713,1,1094,1,83,1002
"ympcfq",3,52,5,-1,1,67,977,1,1587,1,83,969
"ympcfq",3,53,5,1,1,83,1079,1,658,1,83,1113
"ympcfq",3,54,5,-1,1,83,1196,1,448,1,83,1278
"ympcfq",3,55,5,-1,1,83,1082,1,848,1,83,1059
"ympcfq",3,56,5,1,1,83,1034,1,647,1,83,1102
"ympcfq",3,57,5,-1,1,83,1217,1,940,1,83,1500
"ympcfq",3,58,5,1,1,83,1116,1,1328,1,83,1193
"ympcfq",3,59,5,1,1,83,1094,1,3404,1,83,974
"ympcfq",3,60,5,-1,1,83,1414,1,608,1,83,735
"ympcfq",3,61,5,-1,0,83,1103,1,859,0,83,1015
"ympcfq",3,62,5,1,1,83,1020,1,769,1,83,905
"ympcfq",3,63,5,1,1,67,1695,1,601,1,83,1159
"ympcfq",3,64,5,-1,0,83,1155,1,475,0,83,1100
"ympcfq",3,65,5,1,1,83,1608,1,947,1,83,980
"ympcfq",3,66,5,1,1,83,952,1,927,1,83,958
"ympcfq",3,67,5,-1,0,83,1100,1,813,1,83,1215
"ympcfq",3,68,5,-1,1,67,1349,1,614,1,83,1054
"ympcfq",3,69,5,-1,1,83,808,1,826,1,100,856
"ympcfq",3,70,5,-1,1,83,1021,0,898,1,83,366
"ympcfq",3,71,5,-1,1,83,1055,1,761,1,83,793
"ympcfq",3,72,5,1,1,83,1201,1,329,1,83,1021
"ympcfq",3,73,5,1,1,83,2091,1,937,1,83,1435
"ympcfq",3,74,5,1,0,67,1269,1,599,0,83,1068
"ympcfq",3,75,5,-1,0,83,1064,1,230,0,83,816
"ympcfq",4,76,20,1,1,67,1301,0,1862,1,67,508
"ympcfq",4,77,20,-1,1,83,984,0,586,1,83,836
"ympcfq",4,78,20,1,1,100,924,1,841,1,100,1221
"ympcfq",4,79,20,-1,0,83,1602,0,1053,0,83,460
"ympcfq",4,80,20,-1,0,67,1108,0,992,0,67,498
"ympcfq",4,81,20,1,1,83,872,0,1014,1,83,449
"ympcfq",4,82,20,-1,1,67,1207,0,608,1,67,1000
"ympcfq",4,83,20,1,0,67,1249,0,1479,0,67,377
"ympcfq",4,84,20,1,0,67,997,0,944,0,67,564
"ympcfq",4,85,20,-1,0,67,1440,0,849,0,67,824
"ympcfq",4,86,20,-1,0,83,925,0,999,0,83,736
"ympcfq",4,87,20,1,1,100,875,0,383,1,100,280
"ympcfq",4,88,20,1,1,83,1294,0,405,1,83,876
"ympcfq",4,89,20,-1,1,83,1200,0,709,1,83,596
"ympcfq",4,90,20,1,1,83,1036,0,747,1,83,922
"ympcfq",4,91,20,1,0,83,991,0,635,0,83,472
"ympcfq",4,92,20,-1,0,83,1084,0,946,0,83,426
"ympcfq",4,93,20,-1,1,83,1290,0,449,1,83,999
"ympcfq",4,94,20,-1,0,83,1185,0,610,0,83,593
"ympcfq",4,95,20,-1,1,83,843,0,1216,1,83,1579
"ympcfq",4,96,20,-1,1,83,1209,0,907,1,83,1257
"ympcfq",4,97,20,1,1,100,789,0,723,1,100,460
"ympcfq",4,98,20,1,1,67,1579,0,332,1,67,298
"ympcfq",4,99,20,1,1,83,894,0,477,1,83,2850
"ympcfq",4,100,20,-1,0,83,955,0,801,0,83,590
"axjjyt",1,1,5,1,0,83,1820,0,4390,0,83,271
"axjjyt",1,2,5,-1,1,67,1861,0,1704,1,83,1055
"axjjyt",1,3,5,-1,1,100,1013,0,1142,1,100,2339
"axjjyt",1,4,5,-1,1,83,1145,0,1309,1,83,445
"axjjyt",1,5,5,1,1,100,1148,0,1364,1,100,2619
"axjjyt",1,6,5,1,0,67,1614,1,1837,1,100,1110
"axjjyt",1,7,5,-1,0,100,1344,0,2510,0,100,577
"axjjyt",1,8,5,-1,1,83,1299,0,1896,1,83,611
"axjjyt",1,9,5,1,1,100,818,0,1208,1,100,2570
"axjjyt",1,10,5,1,0,83,1430,1,1664,1,100,1434
"axjjyt",1,11,5,1,1,83,1365,1,3149,1,100,963
"axjjyt",1,12,5,1,1,100,1093,1,2572,1,100,418
"axjjyt",1,13,5,-1,1,100,1068,0,1296,1,100,3285
"axjjyt",1,14,5,-1,1,83,1725,1,1616,1,100,876
"axjjyt",1,15,5,-1,1,100,1075,0,919,1,100,1318
"axjjyt",1,16,5,-1,1,100,2241,1,2249,1,100,352
"axjjyt",1,17,5,-1,0,67,1898,1,495,1,100,929
"axjjyt",1,18,5,1,0,100,1528,1,4935,1,100,1268
"axjjyt",1,19,5,-1,1,100,913,0,1826,1,100,1509
"axjjyt",1,20,5,1,1,100,1035,0,1259,1,100,999
"axjjyt",1,21,5,1,1,100,601,0,1201,1,100,1107
"axjjyt",1,22,5,1,1,67,1210,1,1078,1,100,756
"axjjyt",1,23,5,-1,1,100,838,0,2393,1,100,981
"axjjyt",1,24,5,1,1,83,1379,1,1836,1,100,1152
"axjjyt",1,25,5,-1,0,83,2311,1,951,1,100,594
"axjjyt",2,26,20,1,1,100,1453,0,852,1,100,1676
"axjjyt",2,27,20,-1,1,100,1132,0,1405,1,100,657
"axjjyt",2,28,20,-1,1,100,923,0,1427,1,100,563
"axjjyt",2,29,20,-1,1,83,1581,1,2198,1,100,697
"axjjyt",2,30,20,1,1,100,1585,0,2158,1,100,1949
"axjjyt",2,31,20,1,1,83,1229,0,1069,1,83,6256
"axjjyt",2,32,20,-1,1,100,1162,0,1094,1,100,589
"axjjyt",2,33,20,-1,1,100,545,0,2369,1,100,1299
"axjjyt",2,34,20,1,0,100,895,0,1917,0,100,3776
"axjjyt",2,35,20,1,1,83,1607,1,1047,1,100,1112
"axjjyt",2,36,20,1,1,100,1192,0,1118,1,100,3048
"axjjyt",2,37,20,1,1,67,1818,1,1500,1,100,956
"axjjyt",2,38,20,-1,1,100,840,0,1311,1,100,1437
"axjjyt",2,39,20,-1,1,83,1097,1,1169,1,100,669
"axjjyt",2,40,20,-1,1,100,955,0,1372,1,100,975
"axjjyt",2,41,20,-1,1,100,492,0,1753,1,100,307
"axjjyt",2,42,20,-1,0,67,1736,1,1600,1,100,820
"axjjyt",2,43,20,1,1,100,997,0,844,1,100,697
"axjjyt",2,44,20,-1,1,100,872,0,1284,1,100,30
"axjjyt",2,45,20,1,1,100,1054,0,676,1,100,955
"axjjyt",2,46,20,1,0,83,1380,1,640,1,100,914
"axjjyt",2,47,20,1,1,100,780,0,560,1,100,575
"axjjyt",2,48,20,-1,0,83,1319,1,1262,1,100,855
"axjjyt",2,49,20,1,1,100,1114,0,1250,1,100,903
"axjjyt",2,50,20,-1,1,100,905,0,1185,1,100,816
"axjjyt",3,51,5,1,0,83,1243,1,1173,1,100,1047
"axjjyt",3,52,5,-1,1,100,964,0,1735,1,100,1106
"axjjyt",3,53,5,-1,1,100,1520,1,2101,1,100,511
"axjjyt",3,54,5,-1,1,100,733,0,5675,1,100,3431
"axjjyt",3,55,5,1,1,83,2962,1,1121,1,100,1108
"axjjyt",3,56,5,1,1,67,1532,1,818,1,100,1341
"axjjyt",3,57,5,-1,1,100,917,0,1497,1,100,543
"axjjyt",3,58,5,-1,0,83,1218,1,1298,1,67,1319
"axjjyt",3,59,5,1,1,83,1290,0,1350,1,83,5202
"axjjyt",3,60,5,1,0,100,1212,0,1222,0,100,3684
"axjjyt",3,61,5,1,1,67,1463,1,446,1,100,3178
"axjjyt",3,62,5,1,0,83,1851,1,621,1,100,5034
"axjjyt",3,63,5,-1,1,100,1272,0,635,1,100,726
"axjjyt",3,64,5,-1,1,100,956,0,844,1,100,433
"axjjyt",3,65,5,-1,1,100,762,0,1573,1,100,462
"axjjyt",3,66,5,-1,1,83,1119,1,797,1,100,576
"axjjyt",3,67,5,-1,0,67,1765,1,952,1,83,934
"axjjyt",3,68,5,1,1,100,1673,0,785,1,100,455
"axjjyt",3,69,5,-1,1,83,1560,1,569,1,100,922
"axjjyt",3,70,5,1,1,100,1182,0,1137,1,100,897
"axjjyt",3,71,5,1,1,100,891,0,1035,1,100,424
"axjjyt",3,72,5,1,1,100,463,0,879,1,100,384
"axjjyt",3,73,5,-1,1,83,1102,1,443,1,100,914
"axjjyt",3,74,5,1,1,83,1651,1,827,1,100,602
"axjjyt",3,75,5,-1,0,83,912,0,926,0,83,365
"axjjyt",4,76,20,1,0,83,1529,1,502,1,100,974
"axjjyt",4,77,20,-1,1,100,930,0,1787,1,100,426
"axjjyt",4,78,20,-1,1,100,1274,0,1184,1,100,613
"axjjyt",4,79,20,-1,1,83,1240,1,550,1,100,906
"axjjyt",4,80,20,1,1,100,1383,0,587,1,100,647
"axjjyt",4,81,20,1,1,100,995,0,2954,1,100,539
"axjjyt",4,82,20,-1,1,100,1414,1,1483,1,100,605
"axjjyt",4,83,20,-1,1,100,998,1,1685,1,100,367
"axjjyt",4,84,20,1,1,67,1516,0,517,1,67,402
"axjjyt",4,85,20,1,1,100,1219,0,1119,1,100,1181
"axjjyt",4,86,20,1,0,100,1189,0,618,0,100,394
"axjjyt",4,87,20,1,1,100,999,0,1109,1,100,445
"axjjyt",4,88,20,-1,1,67,1578,1,284,1,100,878
"axjjyt",4,89,20,-1,1,100,1241,0,716,1,100,371
"axjjyt",4,90,20,-1,1,100,460,0,1214,1,100,402
"axjjyt",4,91,20,-1,1,83,1622,1,753,1,100,832
"axjjyt",4,92,20,-1,1,100,561,0,2032,1,100,359
"axjjyt",4,93,20,1,0,83,1399,1,473,1,100,882
"axjjyt",4,94,20,-1,0,67,1511,0,513,0,67,702
"axjjyt",4,95,20,1,0,83,1076,1,742,1,100,889
"axjjyt",4,96,20,1,1,100,819,1,487,1,100,1151
"axjjyt",4,97,20,1,1,100,440,0,715,1,100,391
"axjjyt",4,98,20,-1,0,67,1298,1,463,1,100,1008
"axjjyt",4,99,20,1,1,100,1124,0,1343,1,100,410
"axjjyt",4,100,20,-1,0,100,452,0,1030,0,100,2388
"zdbqqt",1,1,5,-1,1,83,1379,0,1222,1,83,597
"zdbqqt",1,2,5,1,1,100,503,0,569,1,100,462
